
軍訓室 MT,A3,102,A310600,2,,,講義,,N,全民國防教育軍事訓練－國防政策,選修,0陳國彬,0,60,[3]1~2,軍訓館 6022,,,否,MT0093,,否
軍訓室 MT,A3,103,A310600,,,,講義,,N,全民國防教育軍事訓練－國防政策,選修,0陳國彬*林承諭,0,60,[3]3~4,軍訓館 6022,,,否,MT0093,,否
軍訓室 MT,A3,201,A310900,2,,,講義,,N,全民國防教育軍事訓練－國防科技,選修,0蔡慧珍,0,60,[4]3~4,軍訓館 6021,,,否,MT0096,,否
軍訓室 MT,A3,203,A310900,3,,,講義,,N,全民國防教育軍事訓練－國防科技,選修,0陳鈞宜,0,60,[2]3~4,軍訓館 6021,,,否,MT0096,,否
軍訓室 MT,A3,301,A310800,2,,,講義,,N,全民國防教育軍事訓練－防衛動員,選修,0盧麗君,0,60,[1]5~6,軍訓館 6021,,,否,MT0095,,否
軍訓室 MT,A3,302,A310800,3,,,講義,,N,全民國防教育軍事訓練－防衛動員,選修,0蔡慧珍 盧麗君*,0,60,[1]7~8,軍訓館 6021,,,否,MT0095,,否
軍訓室 MT,A3,401,A310500,2,,,講義,,N,全民國防教育軍事訓練－國際情勢,選修,0林朝良,0,60,[4]3~4,軍訓館 6022,,,否,MT0092,,否
軍訓室 MT,A3,402,A310500,,,,講義,,N,全民國防教育軍事訓練－國際情勢,選修,0林朝良,0,60,[4]5~6,軍訓館 6022,,,否,MT0092,,否
軍訓室 MT,A3,403,A310500,3,,,講義,,N,全民國防教育軍事訓練－國際情勢,選修,0鄭智元*羅丞巖,0,60,[2]3~4,軍訓館 6022,,,否,MT0092,,否
軍訓室 MT,A3,404,A310500,4,,,講義,,N,全民國防教育軍事訓練－國際情勢,選修,0鄭智元*,0,60,[2]5~6,軍訓館 6022,,,否,MT0092,,否
軍訓室 MT,A3,501,A310700,4,,,講義,,N,全民國防教育軍事訓練－全民國防,選修,0周士琦,0,60,[5]1~2,軍訓館 6022,,,否,MT0094,,否
軍訓室 MT,A3,502,A310700,3,,,講義,,N,全民國防教育軍事訓練－全民國防,選修,0周士琦,0,60,[5]3~4,軍訓館 6022,,,否,MT0094,,否
軍訓室 MT,A3,503,A310700,,,,講義,,N,全民國防教育軍事訓練－全民國防,選修,0林承諭,0,60,[3]3~4,軍訓館 6021,,,否,MT0094,,否
師培中心 CTE,A4,103,A424700,,學程,,講義,,N,教育心理學,選修,2程炳林,0,65,[3]3~4,雲平大樓 27808,,,否,CTE2000,,否
師培中心 CTE,A4,301,A413500,,學程,,講義,,N,國文／語文領域本國語文教學實習,必修,2仇小屏,0,56,[5]5~6,中文系館 21101,先修課程：國文/語文領域本國語文教材教法,需先修以下科目:《國文／語文領域本國語文教材教法 /必修/2.0學分/60分以上》,否,CTE3100,,否
師培中心 CTE,A4,302,A413700,,學程,,講義,,N,英文／語文領域英語教學實習,必修,2劉繼仁,0,35,[2]7~8,修齊大樓 26405,先修課程：英文/語文領域英語教材教法,需先修以下科目:《英文／語文領域英語教材教法 /必修/2.0學分/60分以上》,否,CTE3101,,否
師培中心 CTE,A4,303,A413900,,學程,,講義,,N,數學／數學領域教學實習,必修,2林景隆,0,35,[5]5~6,數學系館 3177,先修課程：數學/數學領域教材教法,需先修以下科目:《數學／數學領域教材教法 /必修/2.0學分/60分以上》,否,CTE3102,,否
師培中心 CTE,A4,304,A414100,,學程,,講義,,N,歷史／社會領域歷史教學實習,必修,2陳恒安,0,35,[3]5~6,雲平大樓 e化創新教室,先修課程：歷史/社會領域歷史教材教法。,需先修以下科目:《歷史／社會領域歷史教材教法 /必修/2.0學分/60分以上》,否,CTE3103,,否
師培中心 CTE,A4,305,A414300,,學程,,講義,,N,物理／自然與生活科技物理教學實習,必修,2陳宜君,0,45,[4]3~4,物理二館 49116,先修課程：物理/自然與生活科技物理教材教法,需先修以下科目:《物理／自然與生活科技物理教材教法 /必修/2.0學分/60分以上》,否,CTE3104,,否
師培中心 CTE,A4,306,A414500,,學程,,講義,,N,化學／自然與生活科技化學教學實習,必修,2黃守仁,0,49,[4]7~8,化學系館 3274,先修課程：化學/自然與生活科技化學教材教法,需先修以下科目:《化學／自然與生活科技化學教材教法 /必修/2.0學分/60分以上》,否,CTE3105,,否
師培中心 CTE,A4,308,A445300,,學程,,講義,,N,公民與社會/社會領域公民教學實習,必修,2陳怡凱,0,35,[5]5~6,社科院大樓 七樓研討室C,先修課程：公民與社會/社會領域公民教材教法,需先修以下科目:《公民與社會/社會領域公民教材教法 /必修/2.0學分/60分以上》,否,CTE3116,,否
師培中心 CTE,A4,310,A414900,,學程,,講義,,N,地球科學／自然與生活科技地球科學教學實習,必修,2楊懷仁,0,40,[3]9~A,地科系館 3031,先修課程：地球科學/自然與生活科技地球科學教材教法,需先修以下科目:《生物／自然與生活科技生物教材教法 /必修/2.0學分/60分以上》,否,CTE3107,,否
師培中心 CTE,A4,409,A430400,,學程,,講義,,N,教育行政,選修,2湯　堯,0,35,[4]3~4,雲平大樓 e化創新教室,,,否,CTE2203,,否
通識中心 GE,A9,001,A92F800,,,,人文學,,N,婦女史,必修,2蔡幸娟,0,68,[1]5~6,軍訓館 6022,104學年度(含)以前入學生為「公民與歷史」,,否,GE2168,,否
通識中心 GE,A9,002,A92G000,1,,,人文學,,N,文本與歷史,必修,2許守泯,0,65,[1]7~8,數學系館 3174,104學年度(含)以前入學生為「公民與歷史」,,否,GE2164,新聞與傳播學程,否
通識中心 GE,A9,003,A92J800,2,,,人文學,,N,藝術史與藝術批評,必修,2蕭瓊瑞,0,65,[1]7~8,唯農大樓 許文龍講堂,104學年度(含)以前學生為哲學與藝術,,否,GE2175,,否
通識中心 GE,A9,004,A911001,,,,人文學,,N,越南社會與文化,必修,2蔣為文,0,60,[1]7~8,水利系館 4622,,,否,GE2138,東南亞文化學分學程,否
通識中心 GE,A9,005,A92I400,,,,人文學,,N,宗教哲學,必修,2楊哲銘,0,120,[1]7~8,中文系館 文學院演講廳,104學年度(含)以前學生為哲學與藝術,,否,GE2172,,否
通識中心 GE,A9,006,A92L700,,,,自然與工程科學,,N,應用物理與實驗,必修,2許瑞榮,0,24,[1]7~8,,教室於普物實驗室35221；領域通識,,否,GE2326,,否
通識中心 GE,A9,010,A942300,,,,科際整合,,N,全球暖化與極端氣候事件,必修,2劉正千,0,90,[1]7~8,雲平大樓 27103(通識中心,科際整合相關領域：自然與工程科學、生命科學與健康,,否,GE2521,防災科技管理學分學程,否
